259754578.0,0,0,1628
65279896.0,0,0,1628
65313610.0,0,0,1628
65308063.0,0,0,1628
4637259468.0,0,0,1628
65325295.0,0,0,1628
65305283.0,0,0,1628
65311908.0,0,0,1628
259754578.0,0,0,1628
65279896.0,0,0,1628
65313610.0,0,0,1628
65308063.0,0,0,1628
4637259468.0,0,0,1628
65325295.0,0,0,1628
65305283.0,0,0,1628
65311908.0,0,0,1628
259754578.0,0,0,1628
65279896.0,0,0,1628
65313610.0,0,0,1628
65308063.0,1,0,1628
4637259468.0,0,0,1628
65325295.0,0,0,1628
65305283.0,0,0,1628
65311908.0,0,0,1628
259754578.0,0,0,1628
65279896.0,0,0,1628
4637259468.0,0,0,1628
65325295.0,0,0,1628
65313610.0,0,0,1628
65308063.0,0,0,1628
311781835.0,137,0,1628
65327127.0,168,0,1628
