259754578.0,0,0,731
65279896.0,0,0,731
65313610.0,0,0,731
65308063.0,0,0,731
4637259468.0,0,0,731
65325295.0,0,0,731
311781835.0,98,0,731
65327127.0,142,0,731
259754578.0,0,0,731
65279896.0,0,0,731
65313610.0,0,0,731
65308063.0,0,0,731
4637259468.0,0,0,731
65325295.0,0,0,731
65305283.0,0,0,731
65311908.0,0,0,731
65313610.0,0,0,731
65308063.0,0,0,731
259754578.0,0,0,731
65279896.0,0,0,731
4637259468.0,0,0,731
65325295.0,0,0,731
65305283.0,0,0,731
65311908.0,0,0,731
65313610.0,0,0,731
65308063.0,0,0,731
4637259468.0,0,0,731
65325295.0,0,0,731
259754578.0,0,0,731
65279896.0,0,0,731
65305283.0,0,0,731
65311908.0,0,0,731
