65313610.0,0,0,1620
65308063.0,0,0,1620
4637259468.0,0,0,1620
65325295.0,0,0,1620
259754578.0,0,0,1620
65279896.0,0,0,1620
65305283.0,0,0,1620
65311908.0,0,0,1620
259754578.0,0,0,1620
65279896.0,0,0,1620
65313610.0,0,0,1620
65308063.0,3,0,1620
4637259468.0,0,0,1620
65325295.0,0,0,1620
65305283.0,0,0,1620
65311908.0,0,0,1620
259754578.0,0,0,1620
65279896.0,0,0,1620
65313610.0,0,0,1620
65308063.0,0,0,1620
4637259468.0,0,0,1620
65325295.0,0,0,1620
65305283.0,0,0,1620
65311908.0,0,0,1620
259754578.0,0,0,1620
65279896.0,0,0,1620
65313610.0,0,0,1620
65308063.0,0,0,1620
4637259468.0,0,0,1620
65325295.0,0,0,1620
65302013.0,0,0,1620
65312356.0,0,0,1620
