5033653825.0,2,0,851
4019577207.0,12,4,851
1723738829.0,72,28,851
4637259468.0,0,0,851
1723739123.0,23,2,851
65350090.0,0,0,851
65317133.0,13,2,851
271820687.0,0,0,851
