259754578.0,0,0,1934
65279896.0,0,0,1934
65313610.0,0,0,1934
65308063.0,0,0,1934
4637259468.0,0,0,1934
65325295.0,0,0,1934
311781835.0,176,66,1934
65327127.0,247,70,1934
259754578.0,0,0,1934
65279896.0,0,0,1934
65313610.0,0,0,1934
65308063.0,0,0,1934
4637259468.0,0,0,1934
65325295.0,0,0,1934
311781835.0,199,106,1934
65327127.0,199,84,1934
259754578.0,0,0,1934
65279896.0,0,0,1934
65313610.0,0,0,1934
65308063.0,2,2,1934
4637259468.0,0,0,1934
65325295.0,0,0,1934
311781835.0,278,106,1934
65327127.0,316,144,1934
259754578.0,0,0,1934
65279896.0,0,0,1934
65313610.0,0,0,1934
65308063.0,1,0,1934
4637259468.0,0,0,1934
65325295.0,0,0,1934
311781835.0,187,34,1934
65327127.0,226,64,1934
