259754578.0,0,0,1216
65279896.0,0,0,1216
65313610.0,0,0,1216
65308063.0,0,0,1216
4637259468.0,0,0,1216
65325295.0,0,0,1216
311781835.0,133,242,1216
65327127.0,185,338,1216
259754578.0,0,0,1216
65279896.0,0,0,1216
65313610.0,0,0,1216
65308063.0,1,2,1216
4637259468.0,0,0,1216
65325295.0,0,0,1216
311781835.0,131,200,1216
65327127.0,129,180,1216
259754578.0,0,0,1216
65279896.0,0,0,1216
65313610.0,0,0,1216
65308063.0,0,0,1216
4637259468.0,0,0,1216
65325295.0,0,0,1216
311781835.0,197,322,1216
65327127.0,210,336,1216
259754578.0,1,0,1216
65279896.0,0,0,1216
65313610.0,0,0,1216
65308063.0,1,0,1216
4637259468.0,0,0,1216
65325295.0,0,0,1216
311781835.0,181,96,1216
65327127.0,215,112,1216
