259754578.0,3,0,1427
65279896.0,1,0,1427
65313610.0,0,0,1427
65308063.0,1,0,1427
4637259468.0,0,0,1427
65325295.0,0,0,1427
311781835.0,230,0,1427
65327127.0,221,0,1427
259754578.0,0,0,1427
65279896.0,0,0,1427
65313610.0,1,0,1427
65308063.0,1,0,1427
4637259468.0,0,0,1427
65325295.0,0,0,1427
311781835.0,118,0,1427
65327127.0,105,0,1427
259754578.0,1,0,1427
65279896.0,0,0,1427
65313610.0,0,0,1427
65308063.0,0,0,1427
4637259468.0,0,0,1427
65325295.0,0,0,1427
311781835.0,233,0,1427
65327127.0,216,0,1427
259754578.0,0,0,1427
65279896.0,0,0,1427
4637259468.0,0,0,1427
65325295.0,0,0,1427
65313610.0,0,0,1427
65308063.0,0,0,1427
311781835.0,215,0,1427
65327127.0,192,0,1427
